_unit_id,_golden,_unit_state_x,_trusted_judgments,_last_judgment_at_x,violence_judgment,violence,violence_confidence,protest_judgment_x,protest,protest_confidence,created_at,id,proccd_text,Fatma_protest,Fatma_violence
1657979162,FALSE,finalized,3,4/15/2018 14:57:56,"""111""",1,1,"""111""",1,1,Fri May 31 21:37:39 +0000 2013,3.41E+17,rt usrId in turkey at least DD injured as police clash with protesters at gezi park httpAddress #occupygezi httpAddress,1,1
1657979163,FALSE,finalized,3,04/08/18 21:50,"""1""",,0,"""001""",0,0.6667,Tue Jun 11 19:36:37 +0000 2013,3.45E+17,rt usrId chaos overtakes istanbul protests tear gas water cannons fireworks httpAddress details live on usrId tv .,1,1
1657979164,FALSE,finalized,3,04/04/18 09:12,"""010""",0,0.6658,"""111""",1,1,Tue Jun 11 05:58:17 +0000 2013,3.44E+17,rt usrId i love the smell of teargas in the httpAddress #turkey #occupygezi,1,0
1657979167,FALSE,finalized,3,4/27/2018 17:18:44,"""000""",0,1,"""111""",1,1,Mon Jun 17 10:20:30 +0000 2013,3.47E+17,rt usrId turkey like an httpAddress layer after layer gezi park was an armenian cemetery and land before being confiscated by the stat,0,0
1657979168,FALSE,finalized,3,04/03/18 19:00,"""nan""",,,"""000""",0,1,Sun Jun 02 06:09:31 +0000 2013,3.41E+17,iamsatellights just eatin a turkey sandwich i want panera meow,0,0
1657979171,FALSE,finalized,3,4/21/2018 18:11:12,"""001""",0,0.6783,"""111""",1,1,Sun Jun 02 12:53:24 +0000 2013,3.41E+17,rt usrId lu sur un mur un graphe tayyip and its chemical httpAddress #occupygezi,1,0
1657979172,FALSE,finalized,3,04/03/18 18:24,"""000""",0,1,"""111""",1,1,Sun Jun 09 20:49:15 +0000 2013,3.44E+17,turkish protesters call for continued demonstrations erdogan defiant haaretz httpAddress httpAddress usrId,1,0
1657979174,FALSE,finalized,3,4/22/2018 18:46:35,"""0""",,0,"""001""",0,0.6667,Mon Jun 24 12:40:32 +0000 2013,3.49E+17,rt usrId thousands of fenerbahce fans marching to taksim httpAddress httpAddress httpAddress,1,0
1657979176,FALSE,finalized,3,04/03/18 18:07,"""00""",0,0.6721,"""011""",1,0.6721,Thu Jun 13 10:44:26 +0000 2013,3.45E+17,simply to stage things won t work on such big public httpAddress see usrId as an #arena with 9 99 99 live spectators as drama httpAddress,0,0
1657979177,FALSE,finalized,3,4/13/2018 07:01:45,"""nan""",,,"""000""",0,1,Thu Jun 13 22:12:20 +0000 2013,3.45E+17,rt usrId the trtnews channel was broadcasting the governor s httpAddress says you shouldn t broadcast httpAddress our knowledge they go off,0,0
1657979179,FALSE,finalized,3,4/22/2018 20:37:01,"""nan""",,,"""000""",0,1,Mon Jun 03 21:07:22 +0000 2013,3.42E+17,rt usrId usrId going spain and turkey this year #luckyboy until you remember you are going with uncle usrId #unluckyboy,0,0
1657979181,FALSE,finalized,3,04/06/18 13:58,"""0""",,0,"""010""",0,0.6738,Thu Jun 20 07:21:52 +0000 2013,3.48E+17,well done #erdogan power has gone to your head and brought your folks to the breaking point httpAddress,0,0
1657979182,FALSE,finalized,3,04/03/18 22:25,"""nan""",,,"""000""",0,1,Fri Jun 07 18:57:33 +0000 2013,3.43E+17,within a common horizon at luxembourg amp ,0,0
1657979184,FALSE,finalized,3,04/03/18 21:04,"""000""",0,1,"""111""",1,1,Sat Jun 01 09:38:02 +0000 2013,3.41E+17,rt usrId a guide to whats going on in istanbuls gezi park httpAddress #gezipark #occupygezi #direngezipark,1,0
1657979185,FALSE,finalized,3,04/03/18 19:09,"""000""",0,1,"""111""",1,1,Tue Jun 04 23:18:15 +0000 2013,3.42E+17,the executive editor of one of turkeys most prominent news networks apologized to reporters for ignoring protests httpAddress,1,0
1657979187,FALSE,finalized,3,04/09/18 16:53,"""111""",1,1,"""111""",1,1,Fri May 31 19:03:22 +0000 2013,3.41E+17,usrId turkish police use excessive force to peaceful httpAddress #geziparki #direngaziparki please rt,1,1
1657979189,FALSE,finalized,3,4/21/2018 18:13:48,"""000""",0,1,"""111""",1,1,Sun Jun 09 16:59:01 +0000 2013,3.44E+17,rt usrId this is what s happenning in istanbul right now #direngezipark #capulchulartakipleiyor httpAddress,1,0
1657979190,FALSE,finalized,3,04/10/18 15:51,"""nan""",,,"""000""",0,1,Wed Jun 12 16:22:06 +0000 2013,3.45E+17,statement by hrvp catherine ashton on the latest developments in turkey httpAddress,0,0
1657979192,FALSE,finalized,3,04/07/18 16:07,"""000""",0,1,"""111""",1,1,Fri May 31 14:42:31 +0000 2013,3.40E+17,#erdoan s #turkey #rt #direngeziparki #occupygezi what a shame !! utanc resmi ! httpAddress,1,0
1657979193,FALSE,finalized,3,04/04/18 09:27,"""nan""",,,"""000""",0,1,Tue Jun 25 01:13:07 +0000 2013,3.49E+17,usrId usrId you cant stop rise of the turkey httpAddress,0,0
1657979194,FALSE,finalized,3,04/03/18 18:58,"""000""",0,1,"""111""",1,1,Mon Jun 17 13:01:00 +0000 2013,3.47E+17,turkey may deploy army to quell anti government protests httpAddress,1,0
1657979195,FALSE,finalized,3,4/27/2018 17:17:46,"""0""",,0,"""010""",0,0.6783,Tue Jun 11 09:11:36 +0000 2013,3.44E+17,lool alarabiya eng #breakingnews in a live speech #erdogan blames the media and social media networks for the ongoing unrest in #turkey,0,0
1657979196,FALSE,finalized,3,04/03/18 19:09,"""110""",1,0.6594,"""111""",1,1,Sun Jun 09 20:20:02 +0000 2013,3.44E+17,rt usrId turkey protesters get creative to fight back against tear gas,1,0
1657979197,FALSE,finalized,3,4/22/2018 18:48:54,"""nan""",,,"""000""",0,1,Mon Jun 24 17:18:04 +0000 2013,3.49E+17,healed turkey vulture set free into the niagara gorge httpAddress,0,0
1657979199,FALSE,finalized,3,4/14/2018 05:48:51,"""nan""",,,"""000""",0,1,Wed Jun 12 17:20:11 +0000 2013,3.45E+17,my sandwich just consisted of turkey ham sunny side up egg bacon pepper jack cheese and mango httpAddress if you were wanting to know,0,0
1657979200,FALSE,finalized,3,04/07/18 10:25,"""1""",,0,"""010""",0,0.6786,Sat Jun 01 23:55:02 +0000 2013,3.41E+17,usrId usrId usrId usrId httpAddress gas they use is different than the tear gas this time httpAddress,0,0
1657979201,FALSE,finalized,3,04/03/18 17:54,"""000""",0,1,"""111""",1,1,Sun Jun 02 16:11:18 +0000 2013,3.41E+17,rt usrId days of intense protests in turkey prompt the question is this a turkish spring ? httpAddress,1,0
1657979202,FALSE,finalized,3,04/04/18 08:57,"""011""",1,0.6684,"""111""",1,1,Sun Jun 02 12:06:32 +0000 2013,3.41E+17, rt usrId turkish protesters continue to gather at taksim square following withdrawal of heavy police presence httpAddress ,1,0
1657979204,FALSE,finalized,3,4/23/2018 09:39:35,"""nan""",,,"""000""",0,1,Wed Jun 12 19:52:25 +0000 2013,3.45E+17,carlyraejepsen please come to turkey please carly please,0,0
1657979205,FALSE,finalized,3,04/03/18 19:29,"""1""",,0,"""100""",0,0.6667,Sun Jun 23 16:32:01 +0000 2013,3.49E+17,rt usrId crazy to think these streets were filled with clashes DD hours httpAddress now thescene of happy pride httpAddress #istanbul httpAddress,0,1
1657979207,FALSE,finalized,3,04/03/18 21:07,"""111""",1,1,"""111""",1,1,Tue Jun 11 18:58:27 +0000 2013,3.45E+17,rt usrId photo clashes continue in #taksim square between turkish police and protesters httpAddress httpAddress,1,1
1657979208,FALSE,finalized,3,04/04/18 09:01,"""000""",0,1,"""111""",1,1,Mon Jun 03 05:14:20 +0000 2013,3.41E+17,rt usrId turkcell we received political pressure to block communications in #turkey httpAddress #occupygezi #direnturkiye,1,0
1657979210,FALSE,finalized,3,04/04/18 09:27,"""011""",1,0.6684,"""111""",1,1,Thu Jun 13 00:35:58 +0000 2013,3.45E+17,rt usrId turkey police attack to peaceful unable person at taksim square gezi httpAddress httpAddress via usrId #occupytu,1,1
1657979211,FALSE,finalized,3,04/07/18 15:28,"""0""",,0,"""100""",0,0.6667,Mon Jun 03 15:20:36 +0000 2013,3.42E+17,rt usrId after some called erdogan son of a whore seen in gezi we whores don t think he s our sonsigned sex httpAddress httpAddress,0,0
1657979212,FALSE,finalized,3,04/03/18 19:17,"""nan""",,,"""000""",0,1,Sat Jun 01 21:05:07 +0000 2013,3.41E+17,rt usrId photoset forest dreams turkey needs support as always the media try to hide the truth httpAddress,0,0
1657979217,FALSE,finalized,3,4/22/2018 20:37:01,"""nan""",,,"""000""",0,1,Fri May 31 20:13:19 +0000 2013,3.41E+17,turkish riot police break up peaceful sit in to protect istanbul park istanbul turkish riot police used httpAddress httpAddress,1,1
1657979218,FALSE,finalized,3,04/03/18 18:43,"""000""",0,1,"""111""",1,1,Tue Jun 11 05:06:57 +0000 2013,3.44E+17,rt usrId riot police enter taksim square istanbul focus of ongoing anti government protest in turkey,1,0
1657979220,FALSE,finalized,3,04/06/18 12:05,"""0""",,0,"""100""",0,0.6621,Thu Jun 13 18:02:02 +0000 2013,3.45E+17,rt usrId turkish tv channel hayat tv shut down ! bcz its broadcasting of taksim protests,1,0
1657979221,FALSE,finalized,3,4/21/2018 18:05:25,"""0""",,0,"""001""",0,0.6783,Sat Jun 08 19:53:13 +0000 2013,3.43E+17,rt usrId turkey protestors demands given a dose of reality by httpAddress the good the bad and the ridiculous httpAddress,1,0
1657979222,FALSE,finalized,3,04/03/18 21:15,"""00""",0,0.6658,"""101""",1,0.6658,Sat Jun 01 07:10:17 +0000 2013,3.41E+17,istanbul park protests sow the seeds of a turkish spring richard seymour httpAddress via usrId,1,0
1657979223,FALSE,finalized,3,4/21/2018 17:58:30,"""0""",,0,"""001""",0,0.6783,Mon Jun 03 12:01:15 +0000 2013,3.42E+17,rt usrId prime minister erdogan of #turkey can call usrId a menace but social media are now a political fact of httpAddress httpAddress,0,0
1657979224,FALSE,finalized,3,04/03/18 18:08,"""0""",,0,"""001""",0,0.6594,Mon Jun 17 17:13:32 +0000 2013,3.47E+17,rt usrId meanwhile at a nearby restaurant toma turkish water cannon is on the menu #occupygezi #gezihumours httpAddress,0,0
1657979225,FALSE,finalized,3,04/03/18 17:51,"""nan""",,,"""000""",0,1,Sat Jun 22 13:40:33 +0000 2013,3.48E+17,rt usrId cia and special operations troops have trained the rebels in anti tank and antiaircraft weaponry in jordan and turkey httpAddress,1,0
1657979227,FALSE,finalized,3,04/03/18 19:22,"""111""",1,1,"""111""",1,1,Fri May 31 23:09:59 +0000 2013,3.41E+17,rt usrId police officers attacked a group of peaceful demonstrators in istanbul s taksim httpAddress httpAddress,1,1
1657979228,FALSE,finalized,3,04/04/18 09:01,"""0""",,0,"""010""",0,0.6658,Mon Jun 24 21:05:37 +0000 2013,3.49E+17,eu seeks to look beyond turkey protests httpAddress,1,0
1657979229,FALSE,finalized,3,04/03/18 21:36,"""nan""",,,"""000""",0,1,Mon Jun 17 01:46:47 +0000 2013,3.46E+17,turkey duck httpAddress,0,0
1657979231,FALSE,finalized,3,04/06/18 15:57,"""000""",0,1,"""111""",1,1,Sat Jun 01 22:03:56 +0000 2013,3.41E+17,a revolution is httpAddress stay httpAddress spread the httpAddress #occupygezi #direngeziparki #occupyturkey httpAddress,0,0
1657979232,FALSE,finalized,3,04/03/18 19:37,"""000""",0,1,"""111""",1,1,Mon Jun 03 14:39:09 +0000 2013,3.42E+17,for those who want D understand what is happening right now in #istanbul with #direngezipark #occupygezi httpAddress via usrId,1,0
1657979233,FALSE,finalized,3,04/03/18 22:50,"""00""",0,0.6712,"""101""",1,0.6712,Thu Jun 13 20:32:49 +0000 2013,3.45E+17,rt usrId somehow bagpipes yep the scottish kind appeared on the httpAddress no idea how that httpAddress #occupygezi httpAddress,0,0
1657979235,FALSE,finalized,3,04/03/18 21:53,"""000""",0,1,"""111""",1,1,Sun Jun 09 21:10:17 +0000 2013,3.44E+17,rt usrId erdogan losing patience on protests httpAddress,1,0
1657979237,FALSE,finalized,3,4/22/2018 12:57:46,"""101""",1,0.6609,"""111""",1,1,Sat Jun 01 09:11:13 +0000 2013,3.41E+17,rt usrId usrId in turkey at least DD injured as police clash with protesters at gezi park httpAddress #occupygezi http,1,1
1657979239,FALSE,finalized,3,04/03/18 17:39,"""nan""",,,"""000""",0,1,Mon Jun 24 10:02:26 +0000 2013,3.49E+17,rt usrId #toilet history the roman flush toilet #travel #photo #turkey #offbeat #ttot httpAddress,0,0
1657979240,FALSE,finalized,3,04/03/18 21:02,"""1""",,0,"""010""",0,0.6748,Sat Jun 01 09:31:18 +0000 2013,3.41E+17,turkey bloody friday httpAddress via usrId usrId,0,0
1657979241,FALSE,finalized,3,04/03/18 22:17,"""0""",,0,"""010""",0,0.6526,Fri Jun 14 09:37:27 +0000 2013,3.45E+17,a deeper look at erdogan s psych httpAddress by usrId #turkey #taksim,0,0
1657979243,FALSE,finalized,3,04/03/18 18:58,"""00""",0,0.6748,"""011""",1,0.6748,Sun Jun 16 11:03:04 +0000 2013,3.46E+17,#resistanbul #istanbul #turkey #1milyonbuguntaksime stand strong #thewholeworldiswatching rt for #turkish #solidarity httpAddress,0,0
1657979244,FALSE,finalized,3,04/03/18 19:41,"""nan""",,,"""000""",0,1,Mon Jun 24 15:22:28 +0000 2013,3.49E+17,usrId haha na i m just teaching english in turkey for the summer,0,0
1657979245,FALSE,finalized,3,04/07/18 09:56,"""nan""",,,"""000""",0,1,Fri May 31 15:29:55 +0000 2013,3.40E+17,rt usrId in a hot air balloon high above cappadocia turkey s fairey chimneys httpAddress,0,0
1657979247,FALSE,finalized,3,4/18/2018 05:40:22,"""nan""",,,"""000""",0,1,Sun Jun 16 16:12:28 +0000 2013,3.46E+17,#taksim #istanbul #turkey erdogan s ak supporters vested httpAddress the danger of politicalparties prevents democracy httpAddress,0,0
1657979248,FALSE,finalized,3,4/23/2018 09:37:26,"""0""",,0,"""001""",0,0.6783,Tue Jun 04 08:47:07 +0000 2013,3.42E+17,meanwhile in httpAddress revolution is not televised httpAddress,0,0
1657979249,FALSE,finalized,3,4/23/2018 09:30:58,"""001""",0,0.6783,"""111""",1,1,Mon Jun 03 00:26:34 +0000 2013,3.41E+17,government should respect the peaceful protesters and act to aleviate httpAddress we grieve for losses and injuries #occupygezi #occupyturkey,1,0
1657979250,FALSE,finalized,3,04/10/18 12:04,"""nan""",,,"""000""",0,1,Fri Jun 07 19:57:32 +0000 2013,3.43E+17,turkey in DD days,0,0
1657979251,FALSE,finalized,3,04/07/18 17:16,"""nan""",,,"""000""",0,1,Tue Jun 11 20:55:53 +0000 2013,3.45E+17,lol i just saw a turkey tetrazzini and my mind run on that chicken tetrazzini woman from maury of jerry httpAddress,0,0
1657979252,FALSE,finalized,3,4/13/2018 06:57:17,"""000""",0,1,"""111""",1,1,Fri Jun 07 10:07:35 +0000 2013,3.43E+17,contours of a new republic and signals from the past how to understand taksim square httpAddress #occupygezi #direngezi,0,0
1657979254,FALSE,finalized,3,04/07/18 17:14,"""nan""",,,"""000""",0,1,Sun Jun 02 18:40:14 +0000 2013,3.41E+17,rt usrId pm erdogan says it doesn t matter how much alcohol you consume one glass a week or more if you drink you are alcoh,0,0
1657979258,FALSE,finalized,3,4/21/2018 18:07:22,"""nan""",,,"""000""",0,1,Sun Jun 16 21:26:06 +0000 2013,3.46E+17,usrId turkey gov breaks geneva httpAddress,0,0
1657979260,FALSE,finalized,3,04/03/18 17:58,"""10""",0,0.3388,"""011""",1,0.6721,Sun Jun 23 10:55:55 +0000 2013,3.49E+17,usrId usrId usrId usrId usrId how police clean people httpAddress new age in turkey,0,1
1657979262,FALSE,finalized,3,04/03/18 21:48,"""000""",0,1,"""111""",1,1,Sat Jun 08 18:12:16 +0000 2013,3.43E+17,massive crowd #taksim sq . right httpAddress #live stream on httpAddress #occupyistanbul,1,0
1657979268,FALSE,finalized,3,04/03/18 19:36,"""nan""",,,"""000""",0,1,Tue Jun 25 05:51:03 +0000 2013,3.49E+17,ok fine goodbye turkey s man ! we are end !! gt ,0,0
1657979269,FALSE,finalized,3,04/07/18 10:56,"""000""",0,1,"""111""",1,1,Sat Jun 01 11:04:17 +0000 2013,3.41E+17,lilly resident of istanbul we lt ,0,0
1657979271,FALSE,finalized,3,04/07/18 15:28,"""000""",0,1,"""111""",1,1,Sat Jun 01 08:47:18 +0000 2013,3.41E+17,rt usrId erdogan s new flag of httpAddress #occupygezi #taksim #istanbul #direngaziparki httpAddress,1,0
1657979272,FALSE,finalized,3,04/03/18 21:12,"""nan""",,,"""000""",0,1,Sun Jun 02 10:25:47 +0000 2013,3.41E+17,rt usrId turkey the world is watching the people of turkey you are not httpAddress,0,0
1657979273,FALSE,finalized,3,04/03/18 21:25,"""nan""",,,"""000""",0,1,Tue Jun 04 14:20:13 +0000 2013,3.42E+17,usrId #akp kicks people out of their home for runaway development projects and for the profit of akp httpAddress how is that freedom ?,0,0
1657979274,FALSE,finalized,3,04/07/18 16:34,"""000""",0,1,"""111""",1,1,Mon Jun 03 12:59:24 +0000 2013,3.42E+17,rt usrId protesters defending from police attacks #occupygezi httpAddress,1,0
1657979277,FALSE,finalized,3,04/03/18 18:49,"""101""",1,0.6612,"""111""",1,1,Sat Jun 15 20:36:51 +0000 2013,3.46E+17,rt usrId police kickin the person who is stuck under police vehicle ! tell to world turkish police killing people in taksim turkey ! usrId,0,1
1657979278,FALSE,finalized,3,4/23/2018 09:37:26,"""nan""",,,"""000""",0,1,Thu Jun 06 23:34:51 +0000 2013,3.43E+17,in DD the interest lobby launched a campaign against prime minister necmettin erbakan and provoked reaction of the httpAddress,0,0
1657979279,FALSE,finalized,3,04/03/18 18:26,"""nan""",,,"""000""",0,1,Sat Jun 01 00:32:39 +0000 2013,3.41E+17,rt usrId turkey needs support from the international httpAddress follow share stay httpAddress #sesvertrkiyebulkesahipsizdeil,0,0
1657979281,FALSE,finalized,3,04/06/18 12:30,"""0""",,0,"""010""",0,0.6666,Sun Jun 02 09:51:23 +0000 2013,3.41E+17,rt usrId good analysis and context on turkish protests httpAddress httpAddress,1,0
1657979283,FALSE,finalized,3,04/03/18 19:24,"""010""",0,0.6748,"""111""",1,1,Fri May 31 16:57:06 +0000 2013,3.41E+17,rt usrId turkish police taking sd cards of protestor cameras #occupygezi #direngezipark httpAddress,1,0
1657979284,FALSE,finalized,3,4/13/2018 06:16:58,"""000""",0,1,"""111""",1,1,Fri May 31 21:59:41 +0000 2013,3.41E+17,rt usrId greenpeace joins peaceful gezi protests in solidarity and to protect the right to peaceful protest #occupygezi httpAddress,1,0
1657979285,FALSE,finalized,3,04/04/18 09:03,"""nan""",,,"""000""",0,1,Sun Jun 09 21:09:38 +0000 2013,3.44E+17,rt usrId turkey needs dialogue in order to develop its httpAddress eu expresses our httpAddress httpAddress,0,0
1657979286,FALSE,finalized,3,4/22/2018 18:14:10,"""111""",1,1,"""111""",1,1,Sun Jun 16 19:25:13 +0000 2013,3.46E+17,rt usrId child overcome by tear gas in hotel near httpAddress usrId photo by yannis httpAddress httpAddress httpAddress,0,1
1657979287,FALSE,finalized,3,04/03/18 18:02,"""10""",0,0.3388,"""101""",1,0.6667,Sat Jun 15 22:20:32 +0000 2013,3.46E+17,that is like war meeh httpAddress meh dafuq what is this chemicals ? #occupygezi,1,0
1657979289,FALSE,finalized,3,04/03/18 19:13,"""110""",1,0.6594,"""111""",1,1,Sat Jun 01 12:39:57 +0000 2013,3.41E+17,rt usrId a little girl with her dad seeking refuge in a patisserie at taksim httpAddress usrId httpAddress #direngezipar,1,0
1657979290,FALSE,finalized,3,04/03/18 18:46,"""nan""",,,"""000""",0,1,Fri May 31 16:07:34 +0000 2013,3.41E+17,usrId i love turkey bacon hella bomb,0,0
1657979292,FALSE,finalized,3,04/03/18 21:37,"""00""",0,0.6658,"""101""",1,0.6658,Fri Jun 14 09:17:56 +0000 2013,3.45E+17,turkey protests enter crucial phase httpAddress,0,0
1657979295,FALSE,finalized,3,4/13/2018 06:16:58,"""010""",0,0.6667,"""111""",1,1,Sat Jun 01 08:53:11 +0000 2013,3.41E+17,bruce willis let everyone httpAddress in turkey is not httpAddress people dying on the streets ? turkey is suffering ! #dayangezipark,1,1
1657979298,FALSE,finalized,3,4/15/2018 14:57:56,"""nan""",,,"""000""",0,1,Tue Jun 11 20:27:57 +0000 2013,3.45E+17,rt our correspondent has just returned from httpAddress uh what ?,0,0
1657979301,FALSE,finalized,3,04/06/18 15:40,"""0""",,0,"""010""",0,0.6648,Sun Jun 16 10:43:25 +0000 2013,3.46E+17,rt usrId rt pls !! #direnankara akinunver police blocking the road to ethem s httpAddress tell D good reason for doing this httpAddress,1,0
1657979304,FALSE,finalized,3,04/06/18 13:38,"""101""",1,0.6666,"""111""",1,1,Mon Jun 03 22:42:54 +0000 2013,3.42E+17,rt usrId usrId peoples bulldozer chases police toma vehicles in httpAddress #direngeziparki #occupygezi httpAddress,1,0
