_unit_id,text_x,text_y,proccd_text_x,protest_x,protest_y,protest_confidence,violence_x,violence_y,violence_confidence,created_at_x,_golden_x
1657979340,"@rightnowio_feed 
#TurkishPM holds #olivebranch to protesters. #Turkey #world #breakingnow http://t.co/gdQJ2hqNuK","@rightnowio_feed 
#TurkishPM holds #olivebranch to protesters. #Turkey #world #breakingnow http://t.co/gdQJ2hqNuK",usrId #turkishpm holds #olivebranch to httpAddress #turkey #world #breakingnow httpAddress,"0
1
0",0,0.6667,"
0
",0,1,Tue Jun 11 06:53:31 +0000 2013,FALSE
1657979341,@PapaJonas @JonasBrothers TURKEY CANT SEE IT. PLS MAKE IT AVAIBLE :( WE WANNA SEE THIS TOO :(,@PapaJonas @JonasBrothers TURKEY CANT SEE IT. PLS MAKE IT AVAIBLE :( WE WANNA SEE THIS TOO :(,usrId usrId turkey cant see it . pls make it avaible we wanna see this too,"0
0
0",0,1,"
",,,Fri Jun 21 20:23:16 +0000 2013,FALSE
1657979342,"30 days till turkey with my baby, so motivated to get my sweat on tonight! #sweatisjustfatcrying ","30 days till turkey with my baby, so motivated to get my sweat on tonight! #sweatisjustfatcrying ",DD days till turkey with my baby so motivated to get my sweat on tonight ! #sweatisjustfatcrying,"0
0
0",0,1,"
",,,Mon Jun 10 12:31:31 +0000 2013,FALSE
1657979345,"RT @SauloCorona: The police is inside Gezi Park, theyre gassing people and destroying the camp! #Amanpour #OccupyGezi #StopGeziAttack http","RT @SauloCorona: The police is inside Gezi Park, theyre gassing people and destroying the camp! #Amanpour #OccupyGezi #StopGeziAttack http",rt usrId the police is inside gezi park theyre gassing people and destroying the camp ! #amanpour #occupygezi #stopgeziattack http,"1
1
1",1,1,"1
1
1",1,1,Tue Jun 11 20:16:42 +0000 2013,FALSE
1657979346,RT @CloudExpo: Oracle's Bob Evans #CloudExpo session standing room only. http://t.co/y6OOauOPKF #Cloud #occupygezi,RT @CloudExpo: Oracle's Bob Evans #CloudExpo session standing room only. http://t.co/y6OOauOPKF #Cloud #occupygezi,rt usrId oracle s bob evans #cloudexpo session standing room httpAddress httpAddress #cloud #occupygezi,"1
0
1",1,0.6667,"0
1",1,0.5,Mon Jun 10 19:44:50 +0000 2013,FALSE
1657979348,RT @takethesquare: Calling all cities of the world: Come out 8-9 June reclaim your public spaces to show #solidarity with #OccupyGezi http:,RT @takethesquare: Calling all cities of the world: Come out 8-9 June reclaim your public spaces to show #solidarity with #OccupyGezi http:,rt usrId calling all cities of the world come out 8 9 june reclaim your public spaces to show #solidarity with #occupygezi http,"1
1
1",1,1,"0
0
0",0,1,Thu Jun 06 20:38:49 +0000 2013,FALSE
1657979350,I dunno what is is about eggs and turkey bacon.,I dunno what is is about eggs and turkey bacon.,i dunno what is is about eggs and turkey httpAddress,"0
0
0",0,1,"
",,,Fri May 31 15:45:33 +0000 2013,FALSE
1657979351,"RT @BatmanWI: Oh, and although I'm soaked from the water cannon and hurting from the tear gas, I'm glad to say my camera is fine! #occupyge","RT @BatmanWI: Oh, and although I'm soaked from the water cannon and hurting from the tear gas, I'm glad to say my camera is fine! #occupyge",rt usrId oh and although i m soaked from the water cannon and hurting from the tear gas i m glad to say my camera is fine ! #occupyge,"1
0
1",1,0.6542,"1
0",0,0.5243,Tue Jun 11 12:14:00 +0000 2013,FALSE
1657979355,"RT @myriamonde: some claim molotov throwers are police, but there are lots of reports i personally trust on the contrary. #occupygezi","RT @myriamonde: some claim molotov throwers are police, but there are lots of reports i personally trust on the contrary. #occupygezi",rt usrId some claim molotov throwers are police but there are lots of reports i personally trust on the httpAddress #occupygezi,"1
1
1",1,1,"1
1
1",1,1,Tue Jun 11 06:32:27 +0000 2013,FALSE
1657979356,"RT @YourAnonNews: Today, 29 youth were arrested for tweeting this photo in Turkey http://t.co/jCZa9M1k7X (via @57UN) #DirenGeziParki #Occup","RT @YourAnonNews: Today, 29 youth were arrested for tweeting this photo in Turkey http://t.co/jCZa9M1k7X (via @57UN) #DirenGeziParki #Occup",rt usrId today DD youth were arrested for tweeting this photo in turkey httpAddress via usrId #direngeziparki #occup,"1
1
1",1,1,"0
0
0",0,1,Wed Jun 05 13:29:58 +0000 2013,FALSE
1657979358,@LukesTeeth i'd rather be living in Turkey where shit's going on than in England where it rains all the time,@LukesTeeth i'd rather be living in Turkey where shit's going on than in England where it rains all the time,usrId i d rather be living in turkey where shit s going on than in england where it rains all the time,"0
0
0",0,1,"
",,,Wed Jun 05 08:29:12 +0000 2013,FALSE
1657979360,Riot Police Clash With Protesters In Istanbul http://t.co/lg1holPfbF,Riot Police Clash With Protesters In Istanbul http://t.co/lg1holPfbF,riot police clash with protesters in istanbul httpAddress,"0
1
0",0,0.6639,"
1
",1,1,Tue Jun 11 09:05:34 +0000 2013,FALSE
1657979364,I can't fucking wait to be in #istanbul,I can't fucking wait to be in #istanbul,i can t fucking wait to be in #istanbul,"0
0
0",0,1,"
",,,Sat Jun 08 20:18:46 +0000 2013,FALSE
1657979365,"RT @inagaddadavidah: ""@zeynep_erdim dim: 5th day of #occupygezi, #Turkish police use extensive tear gas against protestors http://t.co/5c5T","RT @inagaddadavidah: ""@zeynep_erdim dim: 5th day of #occupygezi, #Turkish police use extensive tear gas against protestors http://t.co/5c5T",rt usrId zeynep erdim dim 5th day of #occupygezi #turkish police use extensive tear gas against protestors httpAddress,"1
1
1",1,1,"1
1
1",1,1,Fri May 31 15:55:42 +0000 2013,FALSE
1657979366,"RT @HDNER: Police hold #Taksim under siege, continue raid on 5th day of protests rocking #Istanbul http://t.co/C7hO7ovPTV","RT @HDNER: Police hold #Taksim under siege, continue raid on 5th day of protests rocking #Istanbul http://t.co/C7hO7ovPTV",rt usrId police hold #taksim under siege continue raid on 5th day of protests rocking #istanbul httpAddress,"1
1
1",1,1,"0
1
0",0,0.6658,Sat Jun 01 08:25:56 +0000 2013,FALSE
1657979368,"RT @SelimSabah: Turkey is under attack by its own Police!
345997978655395841,Sat Jun 15 20:15:21 +0000 2013,""RT @UnToldCarlisle: People from Gazi neighborhood, predominantly Alevite, starting to marching towards Taksim. http://t.co/2gZ0HiViZq #occu","RT @SelimSabah: Turkey is under attack by its own Police!
345997978655395841,Sat Jun 15 20:15:21 +0000 2013,""RT @UnToldCarlisle: People from Gazi neighborhood, predominantly Alevite, starting to marching towards Taksim. http://t.co/2gZ0HiViZq #occu",rt usrId turkey is under attack by its own police ! 345997978655395841 sat jun DD 20 DD 21 00 2013 rt usrId people from gazi neighborhood predominantly alevite starting to marching towards httpAddress httpAddress #occu,"0
0
1",0,0.6783,"
1",1,1,Sat Jun 15 20:15:19 +0000 2013,FALSE
1657979369,"@MarvAbbey loooooool OMG that microwave could fit a Turkey &amp; trimmings. They're not Timbs, they're Rockport.","@MarvAbbey loooooool OMG that microwave could fit a Turkey &amp; trimmings. They're not Timbs, they're Rockport.",usrId lool omg that microwave could fit a turkey amp ,"0
0
0",0,1,"
",,,Fri May 31 17:55:20 +0000 2013,FALSE
1657979370,"RT @Sedat2aral: PM Erdoan blames people translating the news in #turkey to English and tweeting to the foreigners.
Amazingly similar to Po","RT @Sedat2aral: PM Erdoan blames people translating the news in #turkey to English and tweeting to the foreigners.
Amazingly similar to Po",rt usrId pm erdoan blames people translating the news in #turkey to english and tweeting to the httpAddress similar to po,"1
0
0",0,0.673,"0
",0,1,Tue Jun 18 09:43:51 +0000 2013,FALSE
1657979372,"RT @MaherZain: I'm very proud of #turkey and its achievement my God protect turkey , its people and protect prime minster Erdogan #istanbul","RT @MaherZain: I'm very proud of #turkey and its achievement my God protect turkey , its people and protect prime minster Erdogan #istanbul",rt usrId i m very proud of #turkey and its achievement my god protect turkey its people and protect prime minster erdogan #istanbul,"0
0
0",0,1,"
",,,Sun Jun 16 15:26:13 +0000 2013,FALSE
1657979379,Damn........I love Turkey Ruffles!!! Taste better than England ones.......,Damn........I love Turkey Ruffles!!! Taste better than England ones.......,httpAddress love turkey ruffles !! taste better than england httpAddress,"0
0
0",0,1,"
",,,Thu Jun 20 14:00:17 +0000 2013,FALSE
1657979380,RT @erkek_cocugu_: Please broadcast police attacks on its own people in Ankara!! It is happening RIGHT NOW!! @cnnbrk @CNN @BBCWorld @Reuter,RT @erkek_cocugu_: Please broadcast police attacks on its own people in Ankara!! It is happening RIGHT NOW!! @cnnbrk @CNN @BBCWorld @Reuter,rt usrId please broadcast police attacks on its own people in ankara !! it is happening right now !! usrId usrId usrId usrId,"0
0
0",0,1,"
",,,Sat Jun 08 20:14:59 +0000 2013,FALSE
1657979381,"RT @RT_com: BREAKING: Turkish police control Taksim Sq, repel protesters with tear gas http://t.co/nIFBgsRyjS #occupyturkey #occupygezi","RT @RT_com: BREAKING: Turkish police control Taksim Sq, repel protesters with tear gas http://t.co/nIFBgsRyjS #occupyturkey #occupygezi",rt usrId breaking turkish police control taksim sq repel protesters with tear gas httpAddress #occupyturkey #occupygezi,"1
1
1",1,1,"1
1
1",1,1,Tue Jun 11 06:29:07 +0000 2013,FALSE
1657979389,Turkmen Front calls Turkey to peacefully deal with demonstrators - http://t.co/fhbsmN8nnl http://t.co/N7IgU2FfOr,Turkmen Front calls Turkey to peacefully deal with demonstrators - http://t.co/fhbsmN8nnl http://t.co/N7IgU2FfOr,turkmen front calls turkey to peacefully deal with demonstrators httpAddress httpAddress,"0
0
0",0,1,"
",,,Thu Jun 06 11:10:31 +0000 2013,FALSE
1657979390,"Missed Erdogan's remarks &amp; interview, but sounds as if he's got his mojo back - big man provocative. #occupygezi","Missed Erdogan's remarks &amp; interview, but sounds as if he's got his mojo back - big man provocative. #occupygezi",missed erdogan s remarks amp ,"1
0
1",1,0.6702,"0
0",0,1,Sun Jun 02 13:55:59 +0000 2013,FALSE
1657979395,She called 911 to report her turkey kidnapped,She called 911 to report her turkey kidnapped,she called DD to report her turkey kidnapped,"0
0
0",0,1,"
",,,Thu Jun 13 17:21:15 +0000 2013,FALSE
1657979397,@meglightfoot hahaha cute! Not even that brown really just think when I come back from turkey how nice and colourful I will be,@meglightfoot hahaha cute! Not even that brown really just think when I come back from turkey how nice and colourful I will be,usrId hahaha cute ! not even that brown really just think when i come back from turkey how nice and colourful i will be,"0
0
0",0,1,"
",,,Mon Jun 03 19:57:37 +0000 2013,FALSE
1657979398,"Thousands of protesters pack Istanbuls Taksim Square, over 900 arrested across Turkey (VIDEO, PHOTOS) RT News: http://t.co/FxnD3IUvZQ","Thousands of protesters pack Istanbuls Taksim Square, over 900 arrested across Turkey (VIDEO, PHOTOS) RT News: http://t.co/FxnD3IUvZQ",thousands of protesters pack istanbuls taksim square over DD arrested across turkey video photos rt news httpAddress,"0
0
1",0,0.6783,"
1",1,1,Sun Jun 02 12:04:04 +0000 2013,FALSE
1657979399,Solidarity with the people of #Turkey,Solidarity with the people of #Turkey,solidarity with the people of #turkey,"0
0
0",0,1,"
",,,Wed Jun 05 22:03:25 +0000 2013,FALSE
1657979400,"#Video ""Torture in #Taksim"". I read somewhere that ""Turtles have bigger balls"". Couldn't agree more...
http://t.co/BzuDFq4RwH #occupygezi","#Video ""Torture in #Taksim"". I read somewhere that ""Turtles have bigger balls"". Couldn't agree more...
http://t.co/BzuDFq4RwH #occupygezi",#video torture in httpAddress i read somewhere that turtles have bigger httpAddress couldn t agree httpAddress #occupygezi,"1
1
1",1,1,"0
1
-1",0,0.336,Sun Jun 02 09:59:36 +0000 2013,FALSE
1657979401,"This seems a little over the top by the Istanbul police. @WSJ: Tear gas, molotov cocktails, water cannons. http://t.co/qQym9h051T PHOTOS","This seems a little over the top by the Istanbul police. @WSJ: Tear gas, molotov cocktails, water cannons. http://t.co/qQym9h051T PHOTOS",this seems a little over the top by the istanbul httpAddress usrId tear gas molotov cocktails water httpAddress httpAddress photos,"1
1
1",1,1,"1
1
1",1,1,Tue Jun 11 12:22:00 +0000 2013,FALSE
1657979402,Many thousands once again march against autocracy in Turkey. http://t.co/6ZV6LG5RH8,Many thousands once again march against autocracy in Turkey. http://t.co/6ZV6LG5RH8,many thousands once again march against autocracy in httpAddress httpAddress,"0
0
1",0,0.6783,"
0",0,1,Sun Jun 09 08:44:52 +0000 2013,FALSE
1657979403,RT @IvanCNN: Happening now in Istanbul's Taksim Square. #Turkey http://t.co/odsGVr6aH8,RT @IvanCNN: Happening now in Istanbul's Taksim Square. #Turkey http://t.co/odsGVr6aH8,rt usrId happening now in istanbul s taksim httpAddress #turkey httpAddress,"1
1
0",1,0.6658,"0
0
",0,1,Fri May 31 16:41:42 +0000 2013,FALSE
1657979406,RT @94dBA: How one man and his piano is helping quell the violence in Turkey's Taksim Square: http://t.co/f0XJay3eZg,RT @94dBA: How one man and his piano is helping quell the violence in Turkey's Taksim Square: http://t.co/f0XJay3eZg,rt usrId how one man and his piano is helping quell the violence in turkey s taksim square httpAddress,"1
1
1",1,1,"0
0
0",0,1,Thu Jun 13 15:29:53 +0000 2013,FALSE
1657979407,RT @ugrasergun: @TheDailyShow please RT Turkish Government are killing us. Turkish media on blackout #direngezipark http://t.co/Dw8bn2eoXz,RT @ugrasergun: @TheDailyShow please RT Turkish Government are killing us. Turkish media on blackout #direngezipark http://t.co/Dw8bn2eoXz,rt usrId usrId please rt turkish government are killing us . turkish media on blackout #direngezipark httpAddress,"1
1
1",1,1,"1
0
0",0,0.6612,Sat Jun 01 07:33:27 +0000 2013,FALSE
1657979408,RT @SaskiaSassen: on call out to istanbul:THNKS!!!!much good coverage of the critical aspects. I (cont) http://t.co/thEkSfyGk3,RT @SaskiaSassen: on call out to istanbul:THNKS!!!!much good coverage of the critical aspects. I (cont) http://t.co/thEkSfyGk3,rt usrId on call out to istanbul thnks !! much good coverage of the critical httpAddress i cont httpAddress,"0
0
0",0,1,"
",,,Sun Jun 02 07:18:24 +0000 2013,FALSE
1657979409,RT @OscarEnestad: Went for nice swim previous today! #Turkey http://t.co/YfddcNpeE6,RT @OscarEnestad: Went for nice swim previous today! #Turkey http://t.co/YfddcNpeE6,rt usrId went for nice swim previous today ! #turkey httpAddress,"0
0
0",0,1,"
",,,Mon Jun 03 17:36:19 +0000 2013,FALSE
1657979411,"""@cyril_ts: @Mpeshshongwe04 lol gazi it seems like they hve changed sunny park to sadton lol we missing out,we need to go bck to pta""RT cobo","""@cyril_ts: @Mpeshshongwe04 lol gazi it seems like they hve changed sunny park to sadton lol we missing out,we need to go bck to pta""RT cobo",cyril ts usrId lol gazi it seems like they hve changed sunny park to sadton lol we missing out we need to go bck to pta rt cobo,"0
0
0",0,1,"
",,,Mon Jun 10 11:37:44 +0000 2013,FALSE
1657979414,RT @NewsGunner: FUNERAL FOR A FRIEND: This is where we lost Abdullah Cmert #occupygezi #occupyturkey http://t.co/Y6jVMEp2Hu #RIP http://t.,RT @NewsGunner: FUNERAL FOR A FRIEND: This is where we lost Abdullah Cmert #occupygezi #occupyturkey http://t.co/Y6jVMEp2Hu #RIP http://t.,rt usrId funeral for a friend this is where we lost abdullah cmert #occupygezi #occupyturkey httpAddress #rip httpAddress,"1
1
1",1,1,"0
0
0",0,1,Tue Jun 04 09:06:37 +0000 2013,FALSE
1657979415,"Turkey Is Not Egypt, But Invest With A Margin Of Safety - Seeking Alpha http://t.co/CxQdu8w6tJ #turkey #istanbul #bodrum #kusadasi #invest","Turkey Is Not Egypt, But Invest With A Margin Of Safety - Seeking Alpha http://t.co/CxQdu8w6tJ #turkey #istanbul #bodrum #kusadasi #invest",turkey is not egypt but invest with a margin of safety seeking alpha httpAddress #turkey #istanbul #bodrum #kusadasi #invest,"0
0
1",0,0.6783,"
0",0,1,Thu Jun 13 13:41:02 +0000 2013,FALSE
1657979416,"25 Bloggers Arrested In #Izmir, Turkey. #OccupyGezi http://t.co/tJ5LLHLfyV Via @57UN #WeAreGezi","25 Bloggers Arrested In #Izmir, Turkey. #OccupyGezi http://t.co/tJ5LLHLfyV Via @57UN #WeAreGezi",DD bloggers arrested in #izmir httpAddress #occupygezi httpAddress via usrId #wearegezi,"1
1
1",1,1,"0
0
0",0,1,Wed Jun 05 21:50:41 +0000 2013,FALSE
1657979418,Mall Project Was Last Straw in Restiv... http://t.co/JJzsQybz0S Be safe @SelinEkincioglu,Mall Project Was Last Straw in Restiv... http://t.co/JJzsQybz0S Be safe @SelinEkincioglu,mall project was last straw in httpAddress httpAddress be safe usrId,"0
0
0",0,1,"
",,,Tue Jun 11 10:01:38 +0000 2013,FALSE
1657979421,"RT @BBCNewsGraphics: What is the ""wishing post"" in the #Taksim Square protest camp? http://t.co/u4I8slhjDi http://t.co/KMiu1LLtep","RT @BBCNewsGraphics: What is the ""wishing post"" in the #Taksim Square protest camp? http://t.co/u4I8slhjDi http://t.co/KMiu1LLtep",rt usrId what is the wishing post in the #taksim square protest camp ? httpAddress httpAddress,"0
1
1",1,0.673,"
0
0",0,1,Sat Jun 08 10:08:03 +0000 2013,FALSE
